Year,ID,Spp,Length,Weight,Spine,Sex,Date,Comment,AgeCon,KeyAge,Discharge,Gage.Height,First.Date,LenCat,logtl,logwt,gcat,Ws,Wr,Discharge_cent
2020,2917,CCF,620,2577,NA,NA,07/25/2020,56,NA,NA,3192,10.65,7/24/2020,620,2.792391689498254,3.4111144185509046,preferred,2501.1412865256357,103.03296394662055,1.0639475082726104
2020,2918,CCF,610,1908,NA,NA,07/25/2020,1098,NA,NA,3192,10.65,7/24/2020,610,2.785329835010767,3.2805783703680764,preferred,2370.6993276094167,80.4825807211918,1.0639475082726104
2020,2919,CCF,513,1219,NA,NA,07/25/2020,956,NA,NA,3192,10.65,7/24/2020,510,2.7101173651118162,3.0860037056183818,quality,1340.0672719425722,90.96558251384856,1.0639475082726104
2020,2920,CCF,498,1360,NA,NA,07/25/2020,961,NA,NA,3192,10.65,7/24/2020,490,2.6972293427597176,3.1335389083702174,quality,1215.2718970921198,111.90911295276248,1.0639475082726104
2020,2921,CCF,650,3358,NA,NA,07/25/2020,954,NA,NA,3192,10.65,7/24/2020,650,2.8129133566428557,3.5260806918020298,preferred,2922.3793928043556,114.90636733438011,1.0639475082726104
2020,2922,CCF,452,809,NA,NA,07/25/2020,965,NA,NA,3192,10.65,7/24/2020,450,2.655138434811382,2.9079485216122722,quality,883.1327782134275,91.60570414299448,1.0639475082726104
2020,2923,CCF,708,4319,NA,NA,07/25/2020,953,NA,NA,3192,10.65,7/24/2020,700,2.850033257689769,3.6353832040474985,preferred,3872.661614301035,111.52536498543324,1.0639475082726104
2020,2924,CCF,540,1565,NA,NA,07/25/2020,1100,NA,NA,3192,10.65,7/24/2020,540,2.7323937598229686,3.194514341882467,quality,1586.7373507222906,98.6300599332085,1.0639475082726104
2020,2925,CCF,495,1209,NA,NA,07/25/2020,1088,NA,NA,3192,10.65,7/24/2020,490,2.694605198933569,3.0824263008607717,quality,1191.3229967560915,101.48381281080295,1.0639475082726104
2020,2926,CCF,433,868,NA,NA,07/25/2020,960,NA,NA,3192,10.65,7/24/2020,430,2.6364878963533656,2.938519725176492,quality,766.639391778141,113.22141926294233,1.0639475082726104
2020,2927,CCF,495,1019,NA,NA,07/25/2020,656,NA,NA,3192,10.65,7/24/2020,490,2.694605198933569,3.0081741840064264,quality,1191.3229967560915,85.53515736493648,1.0639475082726104
2020,2928,CCF,459,926,NA,NA,07/25/2020,655,NA,NA,3192,10.65,7/24/2020,450,2.661812685537261,2.966610986681934,quality,928.9898867382084,99.6781572349828,1.0639475082726104
2020,2929,CCF,582,2203,NA,NA,07/25/2020,658,NA,NA,3192,10.65,7/24/2020,580,2.7649229846498886,3.343014497150768,quality,2030.7492964078524,108.48212548426524,1.0639475082726104
2020,2930,CCF,428,749,NA,NA,07/25/2020,53,NA,NA,3192,10.65,7/24/2020,420,2.6314437690131722,2.8744818176994666,quality,737.8630711075122,101.5093490009971,1.0639475082726104
2020,2931,CCF,446,832,NA,NA,07/25/2020,959,NA,NA,3192,10.65,7/24/2020,440,2.649334858712142,2.920123326290724,quality,845.1017958716817,98.44967837771924,1.0639475082726104
2020,2932,CCF,647,2977,NA,NA,07/25/2020,969,NA,NA,3192,10.65,7/24/2020,640,2.8109042806687006,3.473778834646725,preferred,2878.184967155849,103.43324122569501,1.0639475082726104
2020,2933,CCF,527,1752,NA,NA,07/25/2020,967,NA,NA,3192,10.65,7/24/2020,520,2.7218106152125467,3.243534101832062,quality,1464.3475553329806,119.64372758498645,1.0639475082726104
2020,2934,CCF,680,4071,NA,NA,07/25/2020,1103,NA,NA,3192,10.65,7/24/2020,680,2.832508912706236,3.6097011023793995,preferred,3390.6609023114547,120.06508811378778,1.0639475082726104
2020,2935,CCF,512,1549,NA,NA,07/25/2020,1101,NA,NA,3192,10.65,7/24/2020,510,2.709269960975831,3.190051417759206,quality,1331.4818521257828,116.336546196776,1.0639475082726104
2020,2936,CCF,475,1075,NA,NA,07/25/2020,955,NA,NA,3192,10.65,7/24/2020,470,2.6766936096248664,3.031408464251624,quality,1039.9890103668567,103.36647688428873,1.0639475082726104
2020,2937,CCF,432,783,NA,NA,07/25/2020,1093,NA,NA,3192,10.65,7/24/2020,430,2.635483746814912,2.8937617620579434,quality,760.8227003887032,102.91491034638773,1.0639475082726104
2020,2938,CCF,499,1293,NA,NA,07/25/2020,957,NA,NA,3192,10.65,7/24/2020,490,2.6981005456233897,3.111598524880394,quality,1223.3287919119211,105.69521526418019,1.0639475082726104
2020,2939,CCF,473,1145,NA,NA,07/25/2020,962,NA,NA,3192,10.65,7/24/2020,470,2.6748611407378116,3.0588054866759067,quality,1025.6344444934584,111.63821633988648,1.0639475082726104
2020,2940,CCF,480,1116,NA,NA,07/25/2020,1099,NA,NA,3192,10.65,7/24/2020,480,2.681241237375587,3.04766419460156,quality,1076.4866192776133,103.67058726181868,1.0639475082726104
2020,2941,CCF,466,963,NA,NA,07/25/2020,1095,NA,NA,3192,10.65,7/24/2020,460,2.66838591669,2.9836262871245345,quality,976.4796783946332,98.61956385853372,1.0639475082726104
2020,2942,CCF,503,1283,NA,NA,07/25/2020,1097,NA,NA,3192,10.65,7/24/2020,500,2.7015679850559273,3.1082266563749283,quality,1255.9285782279112,102.15549054630846,1.0639475082726104
2020,2943,CCF,455,975,NA,NA,07/25/2020,1102,NA,NA,3192,10.65,7/24/2020,450,2.6580113966571126,2.989004615698537,quality,902.5879695649282,108.02271167761923,1.0639475082726104
2020,2944,CCF,450,841,NA,NA,07/25/2020,651,NA,NA,3192,10.65,7/24/2020,450,2.6532125137753435,2.924795995797912,quality,870.3261254621123,96.63044408249365,1.0639475082726104
2020,2945,CCF,439,947,NA,NA,07/25/2020,963,NA,NA,3192,10.65,7/24/2020,430,2.6424645202421213,2.9763499790032735,quality,802.1916362808873,118.05159230909857,1.0639475082726104
2020,2946,CCF,700,4402,NA,NA,07/25/2020,964,NA,NA,3192,10.65,7/24/2020,700,2.845098040014257,3.6436500382173294,preferred,3730.3788814200693,118.0040993134794,1.0639475082726104
2020,2947,CCF,368,468,NA,NA,07/25/2020,951,NA,NA,3192,10.65,7/24/2020,360,2.5658478186735176,2.670245853074124,stock,448.64487878770007,104.31412953260497,1.0639475082726104
2020,2948,CCF,455,895,NA,NA,07/25/2020,952,NA,NA,3192,10.65,7/24/2020,450,2.6580113966571126,2.951823035315912,quality,902.5879695649282,99.15930969381456,1.0639475082726104
2020,2949,CCF,708,4596,NA,NA,07/25/2020,57,NA,NA,3192,10.65,7/24/2020,700,2.850033257689769,3.6623800200162475,preferred,3872.661614301035,118.67806841237581,1.0639475082726104
2020,2950,CCF,707,3860,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,700,2.8494194137968996,3.586587304671755,preferred,3854.6730639913403,100.13819423645604,1.0639475082726104
2020,2951,CCF,438,819,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,430,2.6414741105040997,2.9132839017604186,quality,796.1881692313426,102.86513058724303,1.0639475082726104
2020,2952,CCF,604,2364,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,600,2.7810369386211318,3.3736474722092176,quality,2294.7515708317587,103.01768740670876,1.0639475082726104
2020,2953,CCF,467,962,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,460,2.6693168805661123,2.983175072037813,quality,983.3990956835205,97.82396630447917,1.0639475082726104
2020,2954,CCF,487,1181,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,480,2.6875289612146345,3.072249897613515,quality,1129.068778425365,104.59947370496418,1.0639475082726104
2020,2955,CCF,376,461,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,370,2.575187844927661,2.663700925389648,stock,481.5803535124807,95.72649644812653,1.0639475082726104
2020,2956,CCF,659,3018,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,650,2.8188854145940097,3.479719235439571,preferred,3057.796334187038,98.69852894576059,1.0639475082726104
2020,2957,CCF,515,1410,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,510,2.711807229041191,3.1492191126553797,quality,1357.3536417147118,103.87860294232397,1.0639475082726104
2020,2958,CCF,621,2306,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,620,2.79309160017658,3.36285930295868,preferred,2514.4542086346514,91.70976317966665,1.0639475082726104
2020,2959,CCF,437,791,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,430,2.640481436970422,2.8981764834976764,quality,790.2160627973899,100.09920542488531,1.0639475082726104
2020,2960,CCF,652,3428,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,650,2.81424759573192,3.5350408132511606,preferred,2952.103504544991,116.120589766664,1.0639475082726104
2020,2961,CCF,682,3584,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,680,2.833784374656479,3.5543680009900878,preferred,3423.62138237778,104.68447295158654,1.0639475082726104
2020,2962,CCF,416,683,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,410,2.6190933306267428,2.8344207036815328,quality,671.8826571470967,101.65465542749817,1.0639475082726104
2020,2963,CCF,643,3516,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,640,2.808210972924222,3.5460488664017342,preferred,2819.985951756876,124.68147218284903,1.0639475082726104
2020,2964,CCF,640,2599,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,640,2.806179973983887,3.4148062795010126,preferred,2776.878220770073,93.59430963015927,1.0639475082726104
2020,2965,CCF,568,2146,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,560,2.754348335711019,3.3316297176299323,quality,1874.232298764767,114.50021437653936,1.0639475082726104
2020,2966,CCF,397,598,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,390,2.598790506763115,2.776701183988411,stock,575.9913073744079,103.82101124510304,1.0639475082726104
2020,2967,CCF,580,1900,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,580,2.7634279935629373,3.278753600952829,quality,2007.8525236094222,94.62846387664266,1.0639475082726104
2020,2968,CCF,640,2779,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,640,2.806179973983887,3.443888546777372,preferred,2776.878220770073,100.07640879654201,1.0639475082726104
2020,2969,CCF,569,2185,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,560,2.7551122663950713,3.3394514413064407,quality,1885.1234918361736,115.9075259240304,1.0639475082726104
2020,2970,CCF,448,870,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,440,2.651278013998144,2.9395192526186187,quality,857.6493802225921,101.44005464962879,1.0639475082726104
2020,2971,CCF,450,761,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,450,2.6532125137753435,2.8813846567705728,quality,870.3261254621123,87.43848745157868,1.0639475082726104
2020,2972,CCF,607,2566,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,600,2.7831886910752575,3.4092566520389096,quality,2332.5101829312302,110.01023784493609,1.0639475082726104
2020,2973,CCF,693,3249,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,690,2.8407332346118066,3.511749711344983,preferred,3608.903544712716,90.02734375541849,1.0639475082726104
2020,2974,CCF,481,1064,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,480,2.682145076373832,3.0269416279590295,quality,1083.8916773504702,98.16479102421982,1.0639475082726104
2020,2975,CCF,460,991,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,460,2.662757831681574,2.9960736544852753,quality,935.673430904492,105.91302128158382,1.0639475082726104
2020,2976,CCF,405,615,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,400,2.6074550232146687,2.788875115775417,stock,615.1157488954884,99.98118258300227,1.0639475082726104
2020,2977,CCF,550,1689,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,550,2.7403626894942437,3.227629649571009,quality,1685.6006854033615,100.20166784613195,1.0639475082726104
2020,2978,CCF,433,797,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,430,2.6364878963533656,2.9014583213961123,quality,766.639391778141,103.96022022184911,1.0639475082726104
2020,2979,CCF,644,3049,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,640,2.808885867359812,3.484157424365381,preferred,2834.458136609019,107.56906092984835,1.0639475082726104
2020,2980,CCF,464,1006,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,460,2.6665179805548807,3.0025979807199086,quality,962.7426859898478,104.49313348620011,1.0639475082726104
2020,2981,CCF,475,1050,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,470,2.6766936096248664,3.0211892990699383,quality,1039.9890103668567,100.96260532884014,1.0639475082726104
2020,2983,CCF,442,757,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,440,2.645422269349092,2.8790958795000727,quality,820.3911282425711,92.2730602440367,1.0639475082726104
2020,2984,CCF,475,1061,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,470,2.6766936096248664,3.025715383901341,quality,1039.9890103668567,102.02030881323752,1.0639475082726104
2020,2985,CCF,417,708,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,410,2.6201360549737576,2.850033257689769,quality,677.2174889028265,104.54543947868873,1.0639475082726104
2020,2986,CCF,427,717,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,420,2.630427875025024,2.8555191556678,quality,732.1994871112804,97.92413305679216,1.0639475082726104
2020,2987,CCF,471,1152,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,470,2.673020907128896,3.061452479087193,quality,1011.4184417108005,113.89944581704559,1.0639475082726104
2020,2988,CCF,402,617,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,400,2.60422605308447,2.7902851640332416,stock,600.2340368301658,102.79323766082564,1.0639475082726104
2020,2989,CCF,440,750,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,440,2.6434526764861874,2.8750612633917,quality,808.2265566269461,92.79576300116283,1.0639475082726104
2020,2990,CCF,563,1431,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,560,2.7505083948513462,3.1556396337597765,quality,1820.4328031466064,78.60768041130251,1.0639475082726104
2020,2992,CCF,460,785,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,460,2.662757831681574,2.8948696567452528,quality,935.673430904492,83.89679284161785,1.0639475082726104
2020,2993,CCF,585,2136,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,580,2.7671558660821804,3.3296012483565187,quality,2065.4344804450534,103.41649760488852,1.0639475082726104
2020,2994,CCF,514,1335,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,510,2.710963118995276,3.125481265700594,quality,1348.6911694440357,98.98485511329628,1.0639475082726104
2020,2995,CCF,728,5340,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,720,2.862131379313037,3.727541257028556,memorable,4244.834510410748,125.79995726342884,1.0639475082726104
2020,2996,CCF,458,930,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,450,2.660865478003869,2.9684829485539352,quality,922.3396623951687,100.83053325332867,1.0639475082726104
2020,2997,CCF,521,1350,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,520,2.7168377232995247,3.130333768495006,quality,1410.1439892166472,95.73490440149605,1.0639475082726104
2020,2998,CCF,535,1565,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,530,2.7283537820212285,3.194514341882467,quality,1538.8537882042488,101.69907056772836,1.0639475082726104
2020,2999,CCF,642,2511,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,640,2.807535028068853,3.3998467127129226,preferred,2805.5653066230593,89.50067902794197,1.0639475082726104
2020,3000,CCF,668,2850,NA,NA,07/25/2020,1091,NA,NA,3192,10.65,7/24/2020,660,2.824776462475546,3.45484486000851,preferred,3197.5229287511834,89.1314953326414,1.0639475082726104
2020,3002,CCF,604,2250,NA,NA,07/25/2020,1090,NA,NA,3192,10.65,7/24/2020,600,2.7810369386211318,3.3521825181113627,quality,2294.7515708317587,98.04982938455782,1.0639475082726104
2020,3003,CCF,645,2818,NA,NA,07/25/2020,1089,NA,NA,3192,10.65,7/24/2020,640,2.8095597146352675,3.4499409887733377,preferred,2848.9819649238357,98.91252505964306,1.0639475082726104
2020,3004,CCF,680,3570,NA,NA,07/25/2020,1088,NA,NA,3192,10.65,7/24/2020,680,2.832508912706236,3.552668216112193,preferred,3390.6609023114547,105.28920770479549,1.0639475082726104
2020,3005,CCF,433,822,NA,NA,07/25/2020,1087,NA,NA,3192,10.65,7/24/2020,430,2.6364878963533656,2.9148718175400505,quality,766.639391778141,107.22120579969885,1.0639475082726104
2020,3006,CCF,587,2076,NA,NA,07/25/2020,1086,NA,NA,3192,10.65,7/24/2020,580,2.7686381012476144,3.31722734917642,quality,2088.7857957140136,99.38788382512708,1.0639475082726104
2020,3007,CCF,705,3985,NA,NA,07/25/2020,1085,NA,NA,3192,10.65,7/24/2020,700,2.848189116991399,3.600428325732131,preferred,3818.8706750873434,104.35022128391024,1.0639475082726104
2020,3008,CCF,640,2800,NA,NA,07/25/2020,1084,NA,NA,3192,10.65,7/24/2020,640,2.806179973983887,3.4471580313422194,preferred,2776.878220770073,100.83265369928665,1.0639475082726104
2020,3009,CCF,490,1110,NA,NA,07/25/2020,1083,NA,NA,3192,10.65,7/24/2020,490,2.690196080028514,3.0453229787866576,quality,1152.1416789959683,96.34231798361009,1.0639475082726104
2020,3010,CCF,385,575,NA,NA,07/25/2020,1082,NA,NA,3192,10.65,7/24/2020,380,2.5854607295085006,2.7596678446896306,stock,520.6041706568127,110.4485965363204,1.0639475082726104
2020,3011,CCF,665,3006,NA,NA,07/25/2020,1081,NA,NA,3192,10.65,7/24/2020,660,2.8228216453031045,3.4779889762508893,preferred,3150.4638424634213,95.4145214899384,1.0639475082726104
2020,3012,CCF,525,1489,NA,NA,07/25/2020,652,NA,NA,3192,10.65,7/24/2020,520,2.720159303405957,3.1728946977521764,quality,1446.1213749484757,102.96507788311004,1.0639475082726104
2020,3013,CCF,615,2280,NA,NA,07/25/2020,1079,NA,NA,3192,10.65,7/24/2020,610,2.788875115775417,3.357934847000454,preferred,2435.312126791613,93.62249606188148,1.0639475082726104
2020,3014,CCF,665,3520,NA,NA,07/25/2020,1078,NA,NA,3192,10.65,7/24/2020,660,2.8228216453031045,3.546542663478131,preferred,3150.4638424634213,111.72957938941555,1.0639475082726104
2020,3015,CCF,599,2251,NA,NA,07/25/2020,1077,NA,NA,3192,10.65,7/24/2020,590,2.7774268223893115,3.35237549500052,quality,2232.769818563792,100.81648279570237,1.0639475082726104
2020,3016,CCF,537,1558,NA,NA,07/25/2020,1076,NA,NA,3192,10.65,7/24/2020,530,2.7299742856995555,3.1925674533365456,quality,1557.8846460805878,100.00740452251729,1.0639475082726104
2020,3017,CCF,485,1288,NA,NA,07/25/2020,1075,NA,NA,3192,10.65,7/24/2020,480,2.6857417386022635,3.1099158630237933,quality,1113.8668703569758,115.63320844502876,1.0639475082726104
2020,3018,CCF,460,1020,NA,NA,07/25/2020,1074,NA,NA,3192,10.65,7/24/2020,460,2.662757831681574,3.0086001717619175,quality,935.673430904492,109.01239324643339,1.0639475082726104
2020,3019,CCF,568,2030,NA,NA,07/25/2020,1073,NA,NA,3192,10.65,7/24/2020,560,2.754348335711019,3.307496037913213,quality,1874.232298764767,108.31101359942915,1.0639475082726104
2020,3020,CCF,450,931,NA,NA,07/25/2020,1072,NA,NA,3192,10.65,7/24/2020,450,2.6532125137753435,2.9689496809813427,quality,870.3261254621123,106.971395292273,1.0639475082726104
2020,3021,CCF,670,3532,NA,NA,07/25/2020,1071,NA,NA,3192,10.65,7/24/2020,670,2.8260748027008264,3.548020694905531,preferred,3229.166215349555,109.37807980310681,1.0639475082726104
2020,3022,CCF,645,2832,NA,NA,07/25/2020,1070,NA,NA,3192,10.65,7/24/2020,640,2.8095597146352675,3.4520932490177314,preferred,2848.9819649238357,99.40392866178465,1.0639475082726104
2020,3023,CCF,505,1343,NA,NA,07/25/2020,1069,NA,NA,3192,10.65,7/24/2020,500,2.7032913781186614,3.1280760126687155,quality,1272.4531451767257,105.54416129903757,1.0639475082726104
2020,3024,CCF,680,3985,NA,NA,07/25/2020,1068,NA,NA,3192,10.65,7/24/2020,680,2.832508912706236,3.600428325732131,preferred,3390.6609023114547,117.52870944078711,1.0639475082726104
2020,3025,CCF,525,1520,NA,NA,07/25/2020,1067,NA,NA,3192,10.65,7/24/2020,520,2.720159303405957,3.1818435879447726,quality,1446.1213749484757,105.10874303715734,1.0639475082726104
2020,3026,CCF,496,1385,NA,NA,07/25/2020,1066,NA,NA,3192,10.65,7/24/2020,490,2.6954816764901977,3.1414497734004674,quality,1199.2690956709935,115.48700829525585,1.0639475082726104
2020,3027,CCF,538,1525,NA,NA,07/25/2020,1065,NA,NA,3192,10.65,7/24/2020,530,2.7307822756663893,3.1832698436828046,quality,1567.4612601870642,97.29108072616755,1.0639475082726104
2020,3028,CCF,590,2460,NA,NA,07/25/2020,1064,NA,NA,3192,10.65,7/24/2020,590,2.7708520116421442,3.3909351071033793,quality,2124.1565760497315,115.81067176200506,1.0639475082726104
2020,3029,CCF,692,3588,NA,NA,07/25/2020,1063,NA,NA,3192,10.65,7/24/2020,690,2.840106094456758,3.5548524343720547,preferred,3591.7779099753443,99.89481782921901,1.0639475082726104
2020,3030,CCF,487,1220,NA,NA,07/25/2020,1062,NA,NA,3192,10.65,7/24/2020,480,2.6875289612146345,3.0863598306747484,quality,1129.068778425365,108.05364768844734,1.0639475082726104
2020,3031,CCF,515,1477,NA,NA,07/25/2020,1061,NA,NA,3192,10.65,7/24/2020,510,2.711807229041191,3.1693804953119495,quality,1357.3536417147118,108.81467840128545,1.0639475082726104
2020,3032,CCF,462,895,NA,NA,07/25/2020,1060,NA,NA,3192,10.65,7/24/2020,460,2.6646419755561257,2.951823035315912,quality,949.1408546243052,94.2958040041659,1.0639475082726104
2020,3033,CCF,630,2795,NA,NA,07/25/2020,1059,NA,NA,3192,10.65,7/24/2020,630,2.7993405494535817,3.446381812222442,preferred,2636.499964987563,106.01175942034138,1.0639475082726104
2020,3034,CCF,417,735,NA,NA,07/25/2020,1058,NA,NA,3192,10.65,7/24/2020,410,2.6201360549737576,2.8662873390841948,quality,677.2174889028265,108.53234183168956,1.0639475082726104
2020,3035,CCF,645,3031,NA,NA,07/25/2020,1057,NA,NA,3192,10.65,7/24/2020,640,2.8095597146352675,3.4815859363676225,preferred,2848.9819649238357,106.3888798636544,1.0639475082726104
2020,3036,CCF,610,2463,NA,NA,07/25/2020,1056,NA,NA,3192,10.65,7/24/2020,610,2.785329835010767,3.3914644118391033,preferred,2370.6993276094167,103.8933942957523,1.0639475082726104
2020,3037,CCF,590,2088,NA,NA,07/25/2020,1055,NA,NA,3192,10.65,7/24/2020,590,2.7708520116421442,3.3197304943302246,quality,2124.1565760497315,98.29783847116528,1.0639475082726104
2020,3038,CCF,538,1503,NA,NA,07/25/2020,1054,NA,NA,3192,10.65,7/24/2020,530,2.7307822756663893,3.176958980586908,quality,1567.4612601870642,95.88753726651137,1.0639475082726104
2020,3039,CCF,503,1320,NA,NA,07/25/2020,1053,NA,NA,3192,10.65,7/24/2020,500,2.7015679850559273,3.12057393120585,quality,1255.9285782279112,105.10151794320122,1.0639475082726104
2020,3040,CCF,480,1154,NA,NA,07/25/2020,1052,NA,NA,3192,10.65,7/24/2020,480,2.681241237375587,3.0622058088197126,quality,1076.4866192776133,107.2005893370419,1.0639475082726104
2020,3041,CCF,503,1417,NA,NA,07/25/2020,1051,NA,NA,3192,10.65,7/24/2020,500,2.7015679850559273,3.1513698502474603,quality,1255.9285782279112,112.82488706478495,1.0639475082726104
2020,3042,CCF,522,1511,NA,NA,07/25/2020,1050,NA,NA,3192,10.65,7/24/2020,520,2.717670503002262,3.1792644643390253,quality,1419.079207895698,106.47749551912666,1.0639475082726104
2020,3043,CCF,520,1392,NA,NA,07/25/2020,1049,NA,NA,3192,10.65,7/24/2020,520,2.716003343634799,3.1436392352745433,quality,1401.2480264497465,99.34001502409409,1.0639475082726104
2020,3044,CCF,645,3755,NA,NA,07/25/2020,1048,NA,NA,3192,10.65,7/24/2020,640,2.8095597146352675,3.5746099413401873,preferred,2848.9819649238357,131.8014661458338,1.0639475082726104
2020,3046,CCF,664,3550,NA,NA,07/25/2020,1047,NA,NA,3192,10.65,7/24/2020,660,2.8221680793680175,3.550228353055094,preferred,3134.88528599978,113.241783227415,1.0639475082726104
2020,3047,CCF,595,2376,NA,NA,07/25/2020,1045,NA,NA,3192,10.65,7/24/2020,590,2.7745169657285498,3.375846436309156,quality,2184.0314359295467,108.7896429013051,1.0639475082726104
2020,3048,CCF,540,1580,NA,NA,07/25/2020,1044,NA,NA,3192,10.65,7/24/2020,540,2.7323937598229686,3.1986570869544226,quality,1586.7373507222906,99.57539597090698,1.0639475082726104
2020,3049,CCF,535,1658,NA,NA,07/25/2020,1043,NA,NA,3192,10.65,7/24/2020,530,2.7283537820212285,3.2195845262142546,quality,1538.8537882042488,107.74252971328666,1.0639475082726104
2020,3050,CCF,736,4765,NA,NA,07/25/2020,1042,NA,NA,3192,10.65,7/24/2020,730,2.866877814337499,3.6780629049743454,memorable,4400.434089424346,108.28477152860494,1.0639475082726104
2020,3051,CCF,514,1475,NA,NA,07/25/2020,1041,NA,NA,3192,10.65,7/24/2020,510,2.710963118995276,3.1687920203141817,quality,1348.6911694440357,109.36528935738727,1.0639475082726104
2020,3052,CCF,518,1476,NA,NA,07/25/2020,1039,NA,NA,3192,10.65,7/24/2020,510,2.714329759745233,3.1690863574870227,quality,1383.5734788203315,106.68027557585691,1.0639475082726104
2020,3053,CCF,492,1242,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,490,2.69196510276736,3.0941215958405612,quality,1167.7047545086962,106.36250261073596,1.0639475082726104
2020,3054,CCF,537,1455,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,530,2.7299742856995555,3.162862993321926,quality,1557.8846460805878,93.39587521197859,1.0639475082726104
2020,3055,CCF,452,918,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,450,2.655138434811382,2.9628426812012423,quality,883.1327782134275,103.94812905224838,1.0639475082726104
2020,3056,CCF,455,966,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,450,2.6580113966571126,2.9849771264154934,quality,902.5879695649282,107.0255789544412,1.0639475082726104
2020,3057,CCF,505,1334,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,500,2.7032913781186614,3.12515582958053,quality,1272.4531451767257,104.83686610045875,1.0639475082726104
2020,3058,CCF,510,1284,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,510,2.7075701760979363,3.1085650237328344,quality,1314.426057486178,97.68522106565906,1.0639475082726104
2020,3059,CCF,405,597,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,400,2.6074550232146687,2.775974331129369,stock,615.1157488954884,97.0549040683778,1.0639475082726104
2020,3060,CCF,617,2265,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,610,2.7902851640332416,3.3550682063488506,preferred,2461.4971106453086,92.01717077808006,1.0639475082726104
2020,3061,CCF,565,1585,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,560,2.7520484478194387,3.2000292665537704,quality,1841.8217071105635,86.05610379554797,1.0639475082726104
